RefID,Region,Project,Location,Est Cost $M,2022-23,2023-24,0-5,5-10,0-10,0-15,10-15,15+,Sub Sector,Enabling Infrastructure,Challenge / Opportunity,Industry Sector,Category,cost_num,cost_imputed,log_cost,h_2022-23,h_2023-24,h_0-5,h_5-10,h_0-10,h_0-15,h_10-15,h_15+,short_term,ABS_Population,region_area_km2,pop_density,log_pop_density,cost_per_cap,log_cost_per_cap,is_funded,is_near_term,is_remote,n_horizons
2f31,Greater Darwin,Darwin CBD - purpose-built performance space ,"-12.460834, 130.84444",●,,,,,,,●,,Creative Industries,Social Infrastructure,"Value and expand access to cultural activities, increase visitation opportunities and improve visitor experience",Emerging Industries,P,,5.3,0.724275869600789,0,0,0,0,0,0,1,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,0,0,0,1
0s27,Greater Darwin,Darwin CBD - The Escarpment – Mitchell Street - luxury hotel,84 Mitchell Street Darwin NT Australia,120,,●,●,,,,,,Accommodation,Social Infrastructure,"Support growth in luxury tourism, convention and corporate travel markets",Tourism,P,120.0,120.0,2.0791812460476247,0,1,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.7869420089317918,0.5805057840177045,0,1,0,2
2n4,Greater Darwin,Darwin Civic Centre redevelopment,"-12.460834, 130.84444",60,,,●,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Enhance infrastructure to support accessibility, connectivity, safety and amenity","Sporting, Recreation, Lifestyle",P,60.0,60.0,1.7781512503836436,0,0,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.3934710044658959,0.33179776002040157,0,0,0,1
2k15,Greater Darwin,Darwin Cruise Terminal and wharf upgrades,"-12.460834, 130.84444",●,,,●,,,,,,Marine Infrastructure,Transport and Logistics,"Support growth in tourism, visitor and corporate travel markets",Transport and Logistics,P,,5.3,0.724275869600789,0,0,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,0,0,0,1
2j03,Greater Darwin,Darwin International Airport - Albatross amphibious aircraft manufacturing facility - stage 1,"-12.460834, 130.84444",8,●,●,●,,,,,,Air Transport,Social Infrastructure,Reinventing and manufacturing the Albatross aircraft in Darwin,Tourism,P,8.0,8.0,0.9030899869919435,1,1,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.05246280059545279,0.05113294209748937,0,1,0,3
2j04,Greater Darwin,Darwin International Airport - Regular Public Transport (RPT) apron expansion,"-12.460834, 130.84444",12,●,●,●,,,,,,Air Transport,Social Infrastructure,Improve airport infrastructure to support aviation safety and growth,Tourism,P,12.0,12.0,1.0791812460476249,1,1,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.07869420089317918,0.07575123637031433,0,1,0,3
0j21,Greater Darwin,Darwin International Airport 2017 Master Plan - Potential Project - future growth of Darwin Airport Central - light industrial complex,"-12.4108, 130.8823",●,,,,●,,,,,Air Transport,Transport and Logistics,Respond to growth in the aviation export sector,Tourism,P,,5.3,0.724275869600789,0,0,0,1,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,0,0,0,1
8nt16,Greater Darwin,Darwin International Airport 2017 Master Plan - Potential Project - multi-level car park ,"-12.460834, 130.84444",●,,,,●,,,,,Air Transport,Social Infrastructure,"Improve airport services to support accessibility, visitor growth and tourism",Tourism,P,,5.3,0.724275869600789,0,0,0,1,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,0,0,0,1
8nt13,Greater Darwin,Darwin International Airport 2017 Master Plan - Potential Project - taxiway system enhancements,"-12.460834, 130.84444",●,,,,●,,,,,Air Transport,Social Infrastructure,Respond to growth in the aviation sector,Tourism,P,,5.3,0.724275869600789,0,0,0,1,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,0,0,0,1
8nt33,Greater Darwin,Darwin International Airport 2017 Master Plan - Potential Project - terminal expansion,"-12.460834, 130.84444",●,,,,●,,,,,Air Transport,Social Infrastructure,"Improve airport services to support accessibility, visitor growth and tourism",Tourism,P,,5.3,0.724275869600789,0,0,0,1,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,0,0,0,1
2j3,Greater Darwin,Darwin Supreme Court refresh,"-12.460834, 130.84444",10,,,,●,,,,,Justice and Public Safety,Social Infrastructure,Strengthen equitable access by improving infrastructure to support judicial services,Justice and Public Safety,P,10.0,10.0,1.0,0,0,0,1,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.06557850074431598,0.06351784487252321,0,0,0,1
2r31,Greater Darwin,Darwin Visitor Park,"-12.460834, 130.84444",10,0.5,3.5,●,,,,,,Housing,Social Infrastructure,"Provide safe, affordable and sustainable temporary housing options for  Territorians",Housing,P,10.0,10.0,1.0,0,0,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.06557850074431598,0.06351784487252321,0,0,0,1
8xx11,Greater Darwin,Darwin Waterfront - hotel adjacent to the Darwin Convention Centre,"-12.467199, 130.848745",85,,●,●,,,,,,Accommodation,Land Infrastructure,Enable growth in high yield convention and corporate markets,Tourism,P,85.0,85.0,1.9294189257142926,0,1,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.5574172563266858,0.44302884431426387,0,1,0,2
2k6,Greater Darwin,Darwin Waterfront - luxury hotel,"-12.460834, 130.84444",200,,,,,●,,,,Accommodation,Social Infrastructure,"Support growth in luxury tourism, visitor and corporate travel markets",Tourism,P,200.0,200.0,2.3010299956639813,0,0,0,0,1,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,1.3115700148863196,0.8379269537933083,0,0,0,1
0s5,Greater Darwin,"Darwin Waterfront central precinct  
- commercial surf park
- tropical lagoon 
- waterfront pools ","-12.460834, 130.84444",267,,70,●,,,,,,Meeting Places,Social Infrastructure,Master planned vision for Darwin's central water attraction catering to both residents and visitors,Lifestyle,P,267.0,267.0,2.4265112613645754,0,0,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,1.7509459698732368,1.0119448415726262,0,0,0,1
0s8,Greater Darwin,"Darwin Waterfront northern precinct development
- residential hub
- connect foreshore walk","-12.460834, 130.84444",250,,,,,●,,,,Housing,Land Infrastructure,Unlock future expansion towards Francis Bay and beyond the Waterfront,Housing,P,250.0,250.0,2.3979400086720375,0,0,0,0,1,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,1.6394625186078995,0.9705753049942732,0,0,0,1
0k31,Greater Darwin,Darwin/Palmerston Passenger Rail Terminal ,"-12.47328696, 130.9039",75,,,,●,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,Enable economic development by improving passenger rail transport,Tourism,P,75.0,75.0,1.8750612633917,0,0,0,1,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.49183875558236984,0.4000094232753258,0,0,0,1
9s16,Greater Darwin,DCI Data Centres - 10 megawatt data centre,"-12.456966, 130.934697",300,●,●,●,,,,,,Digital Industries,Utilities,Support the evolving technology and business industries,Emerging Industries,P,300.0,300.0,2.4771212547196626,1,1,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,1.9673550223294793,1.0876709911538884,0,1,0,3
8n08,Greater Darwin,"Dick Ward Drive - full pavement rehabilitation
",DICKWARD Drive Fannie Bay NT Australia,10,,,,●,,,,,"Rail, Roads and Bridges",Transport and Logistics,"Increase road capacity, safety, support accessibility, connectivity and amenity",Transport and Logistics,P,10.0,10.0,1.0,0,0,0,1,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.06557850074431598,0.06351784487252321,0,0,0,1
2n3,Greater Darwin,"Dick Ward Drive - Karingal Court extension and signalised intersection
",DICKWARD Drive Fannie Bay NT Australia,6,,,●,,,,,,"Rail, Roads and Bridges",Transport and Logistics,"Increase road capacity, safety, support accessibility, connectivity and amenity",Transport and Logistics,P,6.0,6.0,0.7781512503836436,0,0,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.03934710044658959,0.038592727979736265,0,0,0,1
8n11,Greater Darwin,Dinah Beach Road - upgrade to urban cross section,Dinah Beach Rd NT Australia,6,,,●,,,,,,"Rail, Roads and Bridges",Transport and Logistics,"Increase road capacity, safety, support accessibility, connectivity and amenity",Transport and Logistics,P,6.0,6.0,0.7781512503836436,0,0,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.03934710044658959,0.038592727979736265,0,0,0,1
1356,Greater Darwin,Elizabeth Valley Road - bridging Elizabeth River ,Elizabeth Valley Rd NT Australia,0.5,,,,●,,,,,"Rail, Roads and Bridges",Transport and Logistics,"Improve all weather access to support accessibility, growth and community safety",Transport and Logistics,P,0.5,0.5,-0.3010299956639812,0,0,0,1,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.0032789250372157993,0.0032735610846499207,0,0,0,1
1188,Greater Darwin,Export Drive - improve flood immunity,"-12.470523, 130.925012",5,,,,●,,,,,"Rail, Roads and Bridges",Transport and Logistics,Improve safety and access associated with flooding,Transport and Logistics,P,5.0,5.0,0.6989700043360189,0,0,0,1,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.03278925037215799,0.032263152258482426,0,0,0,1
8x08,Greater Darwin,Farrar West - future residential subdivision,"-12.4804, 130.9974",●,,,,,●,,,,Residential Subdivisions,Land Infrastructure,Enable economic development and population growth by increasing land availability,Land,P,,5.3,0.724275869600789,0,0,0,0,1,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,0,0,0,1
2k20,Greater Darwin,Frances Bay Marine Precinct development,"-12.4804, 130.9974",●,,,,,,●,,,Superyacht Industry,Social Infrastructure,Support economic development within the precinct and support the commercial fishing and boating industries,Tourism,P,,5.3,0.724275869600789,0,0,0,0,0,1,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,0,0,0,1
0p12,Greater Darwin,Gardens Oval upgrades - multi-sport precinct,"-12.460834, 130.84444",5,,,●,,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Common user facilities to maximise a healthy, active lifestyle by improving recreation opportunities ","Sporting, Recreation, Lifestyle",P,5.0,5.0,0.6989700043360189,0,0,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.03278925037215799,0.032263152258482426,0,0,0,1
1347,Greater Darwin,Girraween Road - duplication between Stuart Highway and Anglesey Road,"-12.5255, 131.0976",30,,●,,,,,,●,"Rail, Roads and Bridges",Transport and Logistics,"Increase road capacity, safety, support accessibility, connectivity and amenity",Transport and Logistics,P,30.0,30.0,1.4771212547196624,0,1,0,0,0,0,0,1,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.19673550223294795,0.17959743493504557,0,1,0,2
2009.1,Greater Darwin,Greater Darwin Regional Waste Management Facility,"-12.460834, 130.84444",●,,,,●,,,,,Waste Management,Utilities,Support improved waste management and recycling processes,Utilities,P,,5.3,0.724275869600789,0,0,0,1,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,0,0,0,1
2o6,Greater Darwin,Hawaiki Nui subsea cable system,"-12.427, 130.8402",100,●,●,●,,,,,,Digital Industries,Utilities,The first and largest spatial division multiplexing (SDM) cable linking South-East Asia,Emerging Industries,P,100.0,100.0,2.0,1,1,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.6557850074431598,0.5042752211116758,0,1,0,3
1348,Greater Darwin,"Hicks Road - extension both ends, including bridging of wet areas",Hicks Rd NT Australia,25,,,,,,,●,,"Rail, Roads and Bridges",Transport and Logistics,"Increase road capacity, safety, support accessibility, connectivity and amenity",Transport and Logistics,P,25.0,25.0,1.3979400086720377,0,0,0,0,0,0,1,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.16394625186078995,0.15181617286580232,0,0,0,1
437,Greater Darwin,Hockey NT upgrade to surface,"-12.404, 130.9104",1.5,1.5,,,●,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,Enhance liveability by improving sports facilities,"Sporting, Recreation, Lifestyle",P,1.5,1.5,0.17609125905568124,0,0,0,1,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.009836775111647397,0.009788708992709692,0,0,0,1
0s18,Greater Darwin,HyperOne - national terrestrial private sector telecommunications,"-12.460834, 130.84444",700,●,●,●,,,,,,Digital Industries,Utilities,Enabling digital Territory and maximise digital opportunity,Emerging Industries,P,700.0,700.0,2.845098040014257,1,1,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,4.590495052102119,1.721067843550269,0,1,0,3
2x17,Greater Darwin,Kowandi - infrastructure headworks for the release of the new subdivision,"-12.4672, 131.0621",●,,,,●,,,,,Residential Subdivisions,Land Infrastructure,Enable economic development and population growth by increasing land availability,Land,P,,5.3,0.724275869600789,0,0,0,1,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,0,0,0,1
0p3,Greater Darwin,"Lake Alexander - upgrade road pavements, playgrounds, lighting and facilities","East Point Rd, Fannie Bay, NT Australia",7,,,,●,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Enhance infrastructure to support accessibility, connectivity, safety and amenity","Sporting, Recreation, Lifestyle",P,7.0,7.0,0.8450980400142568,0,0,0,1,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.045904950521021184,0.04488249203107825,0,0,0,1
1179,Greater Darwin,Lambrick Avenue - capacity improvements and upgrades,Lambrick Avenue NT Australia,10,,,,,,,●,,"Rail, Roads and Bridges",Transport and Logistics,"Increase road capacity, safety, support accessibility, connectivity and amenity",Transport and Logistics,P,10.0,10.0,1.0,0,0,0,0,0,0,1,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.06557850074431598,0.06351784487252321,0,0,0,1
0p8,Greater Darwin,Lameroo Beach Precinct,"-12.46019, 130.841",140,,,,●,,,,,"Sporting, Recreation, Lifestyle",Social Infrastructure,"Enhance lifestyle options, provide employment opportunities, and enhanced visitor experience","Sporting, Recreation, Lifestyle",P,140.0,140.0,2.146128035678238,0,0,0,1,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.9180990104204237,0.6513345968288005,0,0,0,1
0o22,Greater Darwin,Larrakeyah – multi dwelling development,"-12.4553, 130.8249",●,●,●,●,,,,,,Housing,Land Infrastructure,Provide innovative medium density housing options and create a safe and vibrant place for people to enjoy,Housing,P,,5.3,0.724275869600789,1,1,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,0,1,0,3
0c11,Greater Darwin,Letchford Road - floodway upgrade,"-12.8164, 130.9643",0.6,,,●,,,,,,"Rail, Roads and Bridges",Transport and Logistics,"Support connectivity and improve all weather access to improve community safety, accessibility and support future growth",Transport and Logistics,P,0.6,0.6,-0.2218487496163564,0,0,1,0,0,0,0,0,1,152489.0,3213,47.46000622471211,3.8807388438388895,0.003934710044658959,0.003926989319008943,0,0,0,1
2c09,Greater Darwin,Litchfield - dumping station for recreational vehicles and caravans,"-12.5399, 131.0564",●,,,,●,,,,,Waste Management,Utilities,Enhance liveability by improving council facilities,Utilities,P,,5.3,0.724275869600789,0,0,0,1,0,0,0,0,0,152489.0,3213,47.46000622471211,3.8807388438388895,0.034756605394487466,0.03416623519191331,0,0,0,1
